Work Order ID,Customer Order Number,Facility Name,Bulk ID,House Way Bill,Distribution Center,Mid-Mile Booked Date,Mid-Mile Ship Date,Mid-Mile Land Date,Mid-Mile POD,Work Order Status,Last Mile Receiving Status
000005Q1ANFKM000006000,1000111351,LAST MILE HUB ELIZABETH,030121-BULKXPOEWRG,740008,NEWARK,2/5/2021 3:34:16 PM -05:00,,3/9/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1ANFOG000006000,1000126790,LAST MILE HUB ELIZABETH,030121-BULKXPOEWRG,740008,NEWARK,2/5/2021 3:34:16 PM -05:00,,3/9/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1ANFSC000006000,1000127400,LAST MILE HUB ELIZABETH,030121-BULKXPOEWRG,740008,NEWARK,2/5/2021 3:34:16 PM -05:00,,3/9/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1B9N2S000006000,1000179670,LAST MILE HUB ELIZABETH,030121-BULKXPOEWRG,740008,NEWARK,2/5/2021 3:34:16 PM -05:00,,3/9/2021 12:00 AM,TRUE,Open,Not Received
000005Q1B9NCM000002000,1000128035,LAST MILE HUB ELIZABETH,030121-BULKXPOEWRG,740008,NEWARK,2/5/2021 3:34:16 PM -05:00,,3/9/2021 12:00 AM,TRUE,Completed,Shipped
000005SCCJDDS000002000,1000123369,LAST MILE HUB ELIZABETH,030121-BULKXPOEWRG,740008,NEWARK,2/5/2021 3:34:16 PM -05:00,,3/9/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1104F0000006000,1000130135,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:34:16 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1104I8000006000,1000125329,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:34:17 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q17RTFQ000004000,1000127768,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:34:17 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q18E86M000004000,1000124016,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:34:17 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q19IQFE000002000,1000126507,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:34:17 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q19IQJ8000002000,1000128931,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:34:17 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q19IQO4000002000,1000123848,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:34:17 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q19IR1S000002000,1000124775,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:34:17 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q19IRBA000002000,1000122978,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:34:17 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q19IRBM000004000,1000128802,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:34:17 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q19IRG8000004000,1000124613,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:39:18 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q19IRO4000002000,1000128787,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:39:18 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1A54O6000006002,1000128843,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:39:18 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1A54VM000004000,1000126602,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:39:18 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1A5500000004000,1000124297,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:39:18 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1A5626000006000,1000123830,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:39:18 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1A57JG000006000,1000129313,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:39:18 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1ANFIQ000002000,1000129194,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:39:19 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1ANFM2000002000,1000118811,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 3:44:48 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1ANFSK000006000,1000129039,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 4:12:21 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1ANG10000002000,1000122013,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 5:51:06 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1ANGFI000004000,1000126731,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 5:54:42 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1ANH5G000002000,1000130001,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 5:57:36 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q1ANLJU000004000,1000129463,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 5:57:36 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005QFA68VE000006000,1000125175,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 5:57:36 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005S7GD90S000002000,1000126602,LAST MILE HUB HOUSTON,030121-BULKXPOIAHG,740011,NEWARK,2/5/2021 6:00:42 PM -05:00,3/5/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q15IJFS000006000,MKT-237770,LAST MILE HUB LOS ANGELES,030121-BULKXPOLAXE,740160,SAN FRANCISCO,2/5/2021 6:02:43 PM -05:00,3/2/2021,3/4/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5OOH6E000002000,1000120212,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/5/2021 6:06:33 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5PAOPS000004000,1000130810,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/5/2021 6:17:07 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5PAP0Q000006000,1000129287,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/5/2021 6:20:23 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5PAP3G000002000,1000126909,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/5/2021 6:24:47 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5PAPFU000004000,1000123201,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/5/2021 6:27:26 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5PAPKE000002000,1000128705,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/5/2021 6:31:15 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5PT6VS000004000,1000131355,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/5/2021 6:33:18 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5PT70M000006000,1000128480,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/5/2021 6:34:34 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5PT79C000004000,1000131233,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/5/2021 6:34:34 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5PT7B4000004000,1000130429,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/5/2021 6:36:43 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5PT7CQ000002000,1000130938,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/5/2021 6:38:21 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5PT7FC000004000,1000130491,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/5/2021 6:38:21 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5QFFJA000002000,1000109958,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/6/2021 10:14:01 AM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5QFFO6000004000,1000130302,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/6/2021 10:19:24 AM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5QFFS8000004000,1000131104,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/6/2021 10:25:37 AM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5QFFU6000006000,1000129000,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/6/2021 10:31:38 AM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5QFFVE000006000,1000122818,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/6/2021 10:40:18 AM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5QFG64000004000,1000130680,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/6/2021 11:49:53 AM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q61THU4000002000,1000131286,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/6/2021 2:02:46 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6323U6000006000,1000128519,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 1:19:55 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q63241K000006000,1000128828,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 1:23:32 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q64P2FI000006000,1000129440,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 1:26:43 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q65BD8E000006000,1000129915,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 1:30:04 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q65TMGO000002000,1000129880,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 1:34:39 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005Q66G0OA000002000,1000129846,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 1:41:24 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005QADTIJG000002000,1000128069,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 1:47:02 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005QADTJ7S000002000,1000106924,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 1:49:55 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000005TLFVCAA000004000,1000120212,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 1:53:36 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Open,Not Received
000006114JTPQ000002000,1000122818,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 12:19:38 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Shipped
000006185CD7K000004000,1000129287,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 2:34:41 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Not Applicable
0000061S53VE6000002000,1000128480,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 3:44:41 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Completed,Not Applicable
0000061SDH5FE000004000,1000128480,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 6:19:42 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Open,Fully Received
00000635SRUGO000006000,1000122818,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 6:39:42 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Open,Not Received
00000639TR5PQ000006000,1000122818,LAST MILE HUB BOSTON,030221-BULKXPOBOSG,740185,NEWARK,2/8/2021 6:39:42 PM -05:00,3/10/2021,3/11/2021 12:00 AM,TRUE,Open,Not Received
000005Q672B60000002000,1000123900,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 6:39:42 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6IGJLQ000006000,1000125231,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 6:42:02 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6IGJNM000002000,1000125304,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 6:44:43 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6IGJTO000004000,1000124672,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 6:45:51 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6IGJTO000006000,1000126650,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 6:51:50 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6IGLS0000006000,1000126568,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 6:53:29 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6IGLV6000006000,1000125295,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 6:56:07 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6J2RT8000006000,1000124937,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:02:15 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6J2S3C000004000,1000120814,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:02:15 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6J2S5E000004000,1000125416,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:03:38 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6J2S6O000006000,1000122291,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:04:42 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6J2SBQ000006000,1000127325,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:04:43 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6J2SIG000004000,1000124604,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:04:43 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6J2SJC000004000,1000126753,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:04:43 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6JL56C000006000,1000124635,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:07:10 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6JL5PE000006000,1000124928,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:09:42 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6JL5PS000006000,1000123755,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:09:42 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6JL5U0000006000,1000126758,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:09:42 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6JL60G000002000,1000124515,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:09:42 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6JL622000006000,1000123924,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:09:42 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6JL642000002000,1000123974,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:10:16 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6JL676000002000,1000121630,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:11:49 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6JLAGE000002000,1000124336,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:16:41 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6K7GR4000002000,1000127066,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:18:12 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6K7GTQ000006000,1000121278,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 7:24:43 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6K7HDQ000002000,1000123976,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 8:04:44 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6K7HOE000002000,1000126824,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 8:04:44 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6K7M36000006000,1000125100,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 8:04:44 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005Q6LUDRO000002000,1000183300,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 8:09:44 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005QFCG4R4000002000,1000127580,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 8:09:44 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005STH1FCI000002000,1000122291,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 8:14:43 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Shipped
000005VKKQ2MQ000006000,1000195620,LAST MILE HUB DENVER,030221-BULKXPODENE,740272,SAN FRANCISCO,2/8/2021 8:14:43 PM -05:00,3/4/2021,3/8/2021 12:00 AM,TRUE,Completed,Not Applicable
000005Q5R1OL8000006000,1000127770,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:14:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5R1OU2000004000,1000112382,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:14:44 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5R1P26000006000,1000122485,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:19:42 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5R1RQK000006000,1000127901,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:19:42 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5SOL40000004000,1000128648,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:24:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5TAVKA000006000,1000129543,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:24:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5TAVPI000006000,1000128748,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:24:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5TTACK000002000,1000129646,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:24:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5TTAL8000002000,1000129125,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:24:44 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5UFKU0000004000,1000129813,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:29:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5UFLA6000006000,1000129957,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:29:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5UFLK8000006000,1000128665,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:29:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q5UFLRQ000002000,1000130629,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:29:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q60OTT2000002000,1000129398,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:29:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q60OU50000004000,1000128925,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:29:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q60OUDA000006000,1000129024,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:29:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q61B5RM000006000,1000130496,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:29:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q61B5RQ000002000,1000130696,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:29:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q61B6CK000002000,1000131189,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:34:44 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q61B6M4000002000,1000129008,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:34:44 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q61TI22000006000,1000131091,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:34:44 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q61TI4M000004000,1000127625,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:34:44 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q62FO7U000006000,1000127655,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:54:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
000005Q62FO86000004000,1000130599,LAST MILE HUB WASHINGTON,030221-BULKXPOIADG,740181,NEWARK,2/8/2021 8:54:43 PM -05:00,3/8/2021,3/10/2021 12:00 AM,TRUE,Completed,Shipped
